OBJECTID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
2358,49.191899999999997,-116.184100000000001,312.899999999999977,2.500000000000000,1.500000000000000,2019-10-12 0:00:00,1936,Terra,MODIS,73,6.030000000000000,274.500000000000000,55.899999999999999,D,0
2359,49.195500000000003,-116.226900000000001,318.800000000000011,3.700000000000000,1.800000000000000,2019-10-12 0:00:00,1943,Aqua,MODIS,79,6.030000000000000,278.100000000000023,135.199999999999989,D,0
2360,49.183599999999998,-116.206599999999995,309.100000000000023,3.700000000000000,1.800000000000000,2019-10-12 0:00:00,1943,Aqua,MODIS,68,6.030000000000000,275.699999999999989,80.599999999999994,D,0
2361,49.189799999999998,-116.213999999999999,331.100000000000023,3.700000000000000,1.800000000000000,2019-10-12 0:00:00,1943,Aqua,MODIS,87,6.030000000000000,277.500000000000000,219.000000000000000,D,0
2362,56.867800000000003,-120.844700000000003,300.899999999999977,3.000000000000000,1.600000000000000,2019-10-12 0:00:00,1946,Aqua,MODIS,33,6.030000000000000,281.500000000000000,29.300000000000001,D,0
2363,56.868000000000002,-120.847700000000003,300.899999999999977,3.000000000000000,1.600000000000000,2019-10-12 0:00:00,1946,Aqua,MODIS,40,6.030000000000000,281.500000000000000,31.100000000000001,D,0
2364,54.726199999999999,-126.841700000000003,330.600000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,87,6.030000000000000,279.600000000000023,34.399999999999999,D,0
2365,55.750500000000002,-129.209699999999998,342.300000000000011,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,70,6.030000000000000,276.000000000000000,51.200000000000003,D,0
2366,54.646299999999997,-126.821200000000005,324.000000000000000,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,83,6.030000000000000,282.699999999999989,25.899999999999999,D,0
2367,53.313899999999997,-124.740600000000001,309.800000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,65,6.030000000000000,276.699999999999989,15.500000000000000,D,0
2368,53.389400000000002,-124.722399999999993,319.500000000000000,1.100000000000000,1.100000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,55,6.030000000000000,279.899999999999977,21.300000000000001,D,0
2369,53.387500000000003,-124.738600000000005,356.600000000000023,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,93,6.030000000000000,282.000000000000000,90.799999999999997,D,0
2370,53.383800000000001,-124.771100000000004,356.399999999999977,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,98,6.030000000000000,280.899999999999977,91.900000000000006,D,0
2371,53.381900000000002,-124.787400000000005,300.699999999999989,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,35,6.030000000000000,275.199999999999989,6.800000000000000,D,0
2372,53.396799999999999,-124.741900000000001,364.600000000000023,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,75,6.030000000000000,280.199999999999989,112.900000000000006,D,0
2373,53.394900000000000,-124.757999999999996,356.800000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,63,6.030000000000000,281.800000000000011,87.799999999999997,D,0
2374,53.407899999999998,-124.728999999999999,321.699999999999989,1.100000000000000,1.100000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,0,6.030000000000000,274.000000000000000,22.600000000000001,D,0
2375,53.424799999999998,-124.666799999999995,335.600000000000023,1.100000000000000,1.100000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,78,6.030000000000000,274.199999999999989,45.200000000000003,D,0
2376,53.422899999999998,-124.683300000000003,348.300000000000011,1.100000000000000,1.100000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,83,6.030000000000000,276.800000000000011,69.299999999999997,D,0
2377,53.438099999999999,-124.636200000000002,351.100000000000023,1.100000000000000,1.100000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,0,6.030000000000000,274.300000000000011,79.700000000000003,D,0
2378,53.956000000000003,-125.379700000000000,338.699999999999989,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,91,6.030000000000000,280.600000000000023,49.100000000000001,D,0
2379,53.967100000000002,-125.366699999999994,375.800000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,87,6.030000000000000,282.899999999999977,156.900000000000006,D,0
2380,53.965200000000003,-125.382999999999996,386.000000000000000,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,100,6.030000000000000,287.600000000000023,203.599999999999994,D,0
2381,53.963200000000001,-125.399199999999993,360.300000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,100,6.030000000000000,284.699999999999989,100.000000000000000,D,0
2382,54.012500000000003,-126.340400000000002,328.100000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,81,6.030000000000000,276.199999999999989,28.500000000000000,D,0
2383,54.010500000000000,-126.356200000000001,326.199999999999989,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,79,6.030000000000000,276.600000000000023,26.300000000000001,D,0
2384,54.023400000000002,-126.328199999999995,306.600000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,34,6.030000000000000,275.500000000000000,9.400000000000000,D,0
2385,54.021400000000000,-126.343800000000002,338.100000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,91,6.030000000000000,277.899999999999977,44.399999999999999,D,0
2386,54.019399999999997,-126.359600000000000,338.699999999999989,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,86,6.030000000000000,274.899999999999977,45.200000000000003,D,0
2387,54.040199999999999,-126.562500000000000,332.100000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,83,6.030000000000000,280.699999999999989,34.700000000000003,D,0
2388,54.038200000000003,-126.577799999999996,312.600000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,28,6.030000000000000,278.199999999999989,13.500000000000000,D,0
2389,54.049100000000003,-126.566100000000006,319.600000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,69,6.030000000000000,274.699999999999989,20.800000000000001,D,0
2390,54.234900000000003,-125.682400000000001,316.500000000000000,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,72,6.030000000000000,281.300000000000011,20.000000000000000,D,0
2391,54.232900000000001,-125.698499999999996,300.800000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,39,6.030000000000000,280.300000000000011,7.800000000000000,D,0
2392,54.571300000000001,-125.555300000000003,354.899999999999977,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,92,6.030000000000000,276.699999999999989,84.099999999999994,D,0
2393,54.580599999999997,-125.558199999999999,364.300000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,87,6.030000000000000,277.899999999999977,111.799999999999997,D,0
2394,54.461500000000001,-126.672899999999998,300.699999999999989,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,38,6.030000000000000,278.100000000000023,7.700000000000000,D,0
2395,54.470500000000001,-126.676000000000002,373.800000000000011,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,94,6.030000000000000,282.100000000000023,139.599999999999994,D,0
2396,54.626700000000000,-125.573599999999999,427.000000000000000,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,94,6.030000000000000,292.800000000000011,515.700000000000045,D,0
2397,54.635899999999999,-125.576800000000006,374.800000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,94,6.030000000000000,279.500000000000000,147.800000000000011,D,0
2398,54.633899999999997,-125.593299999999999,348.199999999999989,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,78,6.030000000000000,274.500000000000000,63.100000000000001,D,0
2399,54.640300000000003,-125.583799999999997,317.300000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,77,6.030000000000000,274.399999999999977,19.899999999999999,D,0
2400,54.638300000000001,-125.600300000000004,306.800000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,52,6.030000000000000,273.000000000000000,10.400000000000000,D,0
2401,54.690300000000001,-125.566599999999994,364.800000000000011,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,94,6.030000000000000,282.399999999999977,115.400000000000006,D,0
2402,54.688299999999998,-125.583299999999994,394.000000000000000,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,100,6.030000000000000,287.800000000000011,250.099999999999994,D,0
2403,54.686300000000003,-125.599900000000005,343.199999999999989,1.100000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,93,6.030000000000000,281.199999999999989,57.799999999999997,D,0
2404,54.939999999999998,-123.783100000000005,401.500000000000000,1.200000000000000,1.100000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,75,6.030000000000000,285.500000000000000,357.699999999999989,D,0
2405,54.949800000000003,-123.786000000000001,386.100000000000023,1.200000000000000,1.100000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,75,6.030000000000000,284.000000000000000,245.400000000000006,D,0
2406,54.959600000000002,-123.789299999999997,325.800000000000011,1.200000000000000,1.100000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,51,6.030000000000000,276.800000000000011,34.399999999999999,D,0
2407,54.648299999999999,-126.805800000000005,308.199999999999989,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,67,6.030000000000000,282.399999999999977,11.699999999999999,D,0
2408,54.657200000000003,-126.809299999999993,340.500000000000000,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,92,6.030000000000000,281.800000000000011,48.000000000000000,D,0
2409,54.655200000000001,-126.824799999999996,341.100000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,92,6.030000000000000,283.000000000000000,49.000000000000000,D,0
2410,54.719299999999997,-126.822699999999998,357.300000000000011,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,99,6.030000000000000,280.300000000000011,86.700000000000003,D,0
2411,54.717300000000002,-126.838300000000004,352.600000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,97,6.030000000000000,281.800000000000011,74.799999999999997,D,0
2412,54.728200000000001,-126.826099999999997,366.100000000000023,1.000000000000000,1.000000000000000,2019-10-12 0:00:00,2123,Aqua,MODIS,100,6.030000000000000,280.600000000000023,112.299999999999997,D,0
2413,53.420099999999998,-124.655500000000004,310.000000000000000,2.800000000000000,1.600000000000000,2019-10-13 0:00:00,510,Terra,MODIS,59,6.030000000000000,272.300000000000011,63.000000000000000,N,0
2414,53.729300000000002,-124.049000000000007,304.699999999999989,2.600000000000000,1.500000000000000,2019-10-13 0:00:00,510,Terra,MODIS,61,6.030000000000000,271.300000000000011,46.299999999999997,N,0
2415,53.731000000000002,-124.014099999999999,304.199999999999989,2.600000000000000,1.500000000000000,2019-10-13 0:00:00,510,Terra,MODIS,59,6.030000000000000,271.600000000000023,44.500000000000000,N,0
2416,54.949700000000000,-123.754700000000000,347.500000000000000,2.300000000000000,1.500000000000000,2019-10-13 0:00:00,510,Terra,MODIS,100,6.030000000000000,274.600000000000023,207.000000000000000,N,0
2417,54.940899999999999,-123.789000000000001,328.500000000000000,2.300000000000000,1.500000000000000,2019-10-13 0:00:00,510,Terra,MODIS,100,6.030000000000000,271.800000000000011,106.900000000000006,N,0
2418,54.587800000000001,-125.545100000000005,310.300000000000011,2.800000000000000,1.600000000000000,2019-10-13 0:00:00,510,Terra,MODIS,80,6.030000000000000,271.100000000000023,67.000000000000000,N,0
2419,54.577700000000000,-125.581599999999995,305.100000000000023,2.800000000000000,1.600000000000000,2019-10-13 0:00:00,510,Terra,MODIS,63,6.030000000000000,270.399999999999977,52.299999999999997,N,0
2420,54.590000000000003,-125.551800000000000,305.600000000000023,2.800000000000000,1.600000000000000,2019-10-13 0:00:00,510,Terra,MODIS,44,6.030000000000000,270.600000000000023,50.100000000000001,N,0
2421,53.430000000000000,-124.619299999999996,304.600000000000023,2.800000000000000,1.600000000000000,2019-10-13 0:00:00,510,Terra,MODIS,27,6.030000000000000,272.600000000000023,47.500000000000000,N,0
2422,54.956699999999998,-123.784400000000005,305.399999999999977,2.600000000000000,1.500000000000000,2019-10-13 0:00:00,648,Terra,MODIS,64,6.030000000000000,270.000000000000000,50.200000000000003,N,0
2423,53.728400000000001,-124.026899999999998,319.899999999999977,2.500000000000000,1.500000000000000,2019-10-13 0:00:00,648,Terra,MODIS,99,6.030000000000000,271.399999999999977,87.299999999999997,N,0
2424,54.576400000000000,-125.561000000000007,311.600000000000023,2.100000000000000,1.400000000000000,2019-10-13 0:00:00,648,Terra,MODIS,83,6.030000000000000,270.699999999999989,50.000000000000000,N,0
2425,54.589300000000001,-125.561400000000006,310.100000000000023,2.100000000000000,1.400000000000000,2019-10-13 0:00:00,648,Terra,MODIS,79,6.030000000000000,270.100000000000023,46.600000000000001,N,0
2426,54.944200000000002,-123.744100000000003,312.000000000000000,2.600000000000000,1.600000000000000,2019-10-13 0:00:00,648,Terra,MODIS,84,6.030000000000000,271.399999999999977,64.400000000000006,N,0
2427,54.942700000000002,-123.782300000000006,320.800000000000011,2.600000000000000,1.500000000000000,2019-10-13 0:00:00,648,Terra,MODIS,100,6.030000000000000,270.899999999999977,94.299999999999997,N,0
2428,54.958300000000001,-123.745400000000004,300.399999999999977,2.600000000000000,1.600000000000000,2019-10-13 0:00:00,648,Terra,MODIS,26,6.030000000000000,270.199999999999989,38.799999999999997,N,0
2429,53.735300000000002,-124.022199999999998,320.699999999999989,2.500000000000000,1.500000000000000,2019-10-13 0:00:00,648,Terra,MODIS,100,6.030000000000000,271.399999999999977,90.099999999999994,N,0
2430,53.480800000000002,-124.715699999999998,340.000000000000000,2.900000000000000,1.600000000000000,2019-10-13 0:00:00,1840,Terra,MODIS,90,6.030000000000000,276.399999999999977,218.400000000000006,D,0
2431,53.497500000000002,-124.751800000000003,345.600000000000023,2.900000000000000,1.600000000000000,2019-10-13 0:00:00,1840,Terra,MODIS,93,6.030000000000000,276.899999999999977,266.399999999999977,D,0
2432,53.481299999999997,-124.708200000000005,341.600000000000023,2.900000000000000,1.600000000000000,2019-10-13 0:00:00,1840,Terra,MODIS,91,6.030000000000000,276.699999999999989,227.300000000000011,D,0
2433,53.497199999999999,-124.759600000000006,347.399999999999977,2.900000000000000,1.600000000000000,2019-10-13 0:00:00,1840,Terra,MODIS,93,6.030000000000000,276.800000000000011,278.199999999999989,D,0
2434,55.766399999999997,-129.221800000000002,310.699999999999989,1.300000000000000,1.100000000000000,2019-10-13 0:00:00,2018,Terra,MODIS,70,6.030000000000000,275.500000000000000,20.600000000000001,D,0
2435,55.762999999999998,-129.204700000000003,304.000000000000000,1.300000000000000,1.100000000000000,2019-10-13 0:00:00,2018,Terra,MODIS,50,6.030000000000000,272.199999999999989,14.100000000000000,D,0
2436,56.053899999999999,-120.665400000000005,301.699999999999989,1.200000000000000,1.100000000000000,2019-10-13 0:00:00,2028,Aqua,MODIS,40,6.030000000000000,274.500000000000000,9.800000000000001,D,0
2437,53.385899999999999,-124.694400000000002,364.899999999999977,3.200000000000000,1.700000000000000,2019-10-13 0:00:00,2206,Aqua,MODIS,94,6.030000000000000,277.100000000000023,553.600000000000023,D,0
2438,53.384700000000002,-124.739300000000000,385.500000000000000,3.200000000000000,1.700000000000000,2019-10-13 0:00:00,2206,Aqua,MODIS,100,6.030000000000000,285.800000000000011,969.500000000000000,D,0
2439,53.401100000000000,-124.698400000000007,317.699999999999989,3.200000000000000,1.700000000000000,2019-10-13 0:00:00,2206,Aqua,MODIS,15,6.030000000000000,275.199999999999989,88.500000000000000,D,0
2440,53.399900000000002,-124.742199999999997,328.199999999999989,3.200000000000000,1.700000000000000,2019-10-13 0:00:00,2206,Aqua,MODIS,66,6.030000000000000,278.000000000000000,150.699999999999989,D,0
2441,53.415199999999999,-124.746099999999998,317.100000000000023,3.200000000000000,1.700000000000000,2019-10-13 0:00:00,2206,Aqua,MODIS,56,6.030000000000000,276.699999999999989,95.200000000000003,D,0
